zip_code,zcta,zip_to_zcta_relationship,latitude,longitude
01776,01776,Zip Matches ZCTA,42.383367,-71.42107
01778,01778,Zip Matches ZCTA,42.356275,-71.361942
01784,01748,Spatial join to ZCTA,42.224096,-71.540489
01801,01801,Zip Matches ZCTA,42.488769,-71.154438
01803,01803,Zip Matches ZCTA,42.503227,-71.201713
01805,01803,Spatial join to ZCTA,42.503227,-71.201713
01810,01810,Zip Matches ZCTA,42.648044,-71.161751
01812,01810,Spatial join to ZCTA,42.648044,-71.161751
01813,01801,Spatial join to ZCTA,42.488769,-71.154438
01815,01801,Spatial join to ZCTA,42.488769,-71.154438
01821,01821,Zip Matches ZCTA,42.54933,-71.251725
01822,01824,Spatial join to ZCTA,42.59079,-71.355182
01824,01824,Zip Matches ZCTA,42.59079,-71.355182
01826,01826,Zip Matches ZCTA,42.679723,-71.30068
01827,01827,Zip Matches ZCTA,42.676149,-71.499772
01830,01830,Zip Matches ZCTA,42.796313,-71.053436
01831,01830,Spatial join to ZCTA,42.796313,-71.053436
01832,01832,Zip Matches ZCTA,42.791114,-71.132859
01833,01833,Zip Matches ZCTA,42.726188,-70.983328
01834,01834,Zip Matches ZCTA,42.7539,-71.015935
01835,01835,Zip Matches ZCTA,42.751233,-71.0943
01840,01840,Zip Matches ZCTA,42.706763,-71.160403
01841,01841,Zip Matches ZCTA,42.712015,-71.164873
01842,01840,Spatial join to ZCTA,42.706763,-71.160403
01843,01843,Zip Matches ZCTA,42.689974,-71.160383
01844,01844,Zip Matches ZCTA,42.742526,-71.179149
01845,01845,Zip Matches ZCTA,42.673909,-71.091334
01850,01850,Zip Matches ZCTA,42.656045,-71.303309
01851,01851,Zip Matches ZCTA,42.627812,-71.33533
01852,01852,Zip Matches ZCTA,42.632972,-71.295613
01853,01852,Spatial join to ZCTA,42.632972,-71.295613
01854,01854,Zip Matches ZCTA,42.649481,-71.348229
01860,01860,Zip Matches ZCTA,42.838603,-71.011997
01862,01862,Zip Matches ZCTA,42.578543,-71.295592
01863,01863,Zip Matches ZCTA,42.63378,-71.38947
01864,01864,Zip Matches ZCTA,42.578222,-71.084398
01865,01821,Spatial join to ZCTA,42.54933,-71.251725
01866,01821,Spatial join to ZCTA,42.54933,-71.251725
01867,01867,Zip Matches ZCTA,42.535183,-71.105423
01876,01876,Zip Matches ZCTA,42.611801,-71.227571
01879,01879,Zip Matches ZCTA,42.667762,-71.42882
01880,01880,Zip Matches ZCTA,42.501524,-71.067489
01885,01921,Spatial join to ZCTA,42.683108,-71.01833
01886,01886,Zip Matches ZCTA,42.585541,-71.44025
01887,01887,Zip Matches ZCTA,42.564647,-71.164516
01888,01801,Spatial join to ZCTA,42.488769,-71.154438
01889,01864,Spatial join to ZCTA,42.578222,-71.084398
01890,01890,Zip Matches ZCTA,42.452752,-71.144319
01899,01810,Spatial join to ZCTA,42.648044,-71.161751
01901,01901,Zip Matches ZCTA,42.460419,-70.946379
01902,01902,Zip Matches ZCTA,42.471039,-70.941535
01903,01901,Spatial join to ZCTA,42.460419,-70.946379
01904,01904,Zip Matches ZCTA,42.492456,-70.97393
01905,01905,Zip Matches ZCTA,42.465998,-70.975792
01906,01906,Zip Matches ZCTA,42.468432,-71.013946
01907,01907,Zip Matches ZCTA,42.474145,-70.906597
01908,01908,Zip Matches ZCTA,42.428256,-70.926041
01910,01905,Spatial join to ZCTA,42.465998,-70.975792
01913,01913,Zip Matches ZCTA,42.851293,-70.95581
01915,01915,Zip Matches ZCTA,42.570665,-70.867583
01921,01921,Zip Matches ZCTA,42.683108,-71.01833
01922,01922,Zip Matches ZCTA,42.757313,-70.914241
01923,01923,Zip Matches ZCTA,42.574174,-70.950516
01929,01929,Zip Matches ZCTA,42.64042,-70.771172
01930,01930,Zip Matches ZCTA,42.61991,-70.681824
01931,01930,Spatial join to ZCTA,42.61991,-70.681824
01936,01982,Spatial join to ZCTA,42.626223,-70.85723
01937,01937,Zip matches ZCTA,42.585723,-70.984051
01938,01938,Zip Matches ZCTA,42.68386,-70.842666
01940,01940,Zip Matches ZCTA,42.534146,-71.038333
01944,01944,Zip Matches ZCTA,42.576636,-70.767154
01945,01945,Zip Matches ZCTA,42.501021,-70.858841
01949,01949,Zip Matches ZCTA,42.606666,-71.010316
01950,01950,Zip Matches ZCTA,42.812358,-70.891095
01951,01951,Zip Matches ZCTA,42.773351,-70.850211
01952,01952,Zip Matches ZCTA,42.844794,-70.841499
01960,01960,Zip Matches ZCTA,42.534279,-70.969782
01961,01960,Spatial join to ZCTA,42.534279,-70.969782
01965,01915,Spatial join to ZCTA,42.570665,-70.867583
01966,01966,Zip Matches ZCTA,42.640715,-70.620248
01969,01969,Zip Matches ZCTA,42.720873,-70.89122
01970,01970,Zip Matches ZCTA,42.524435,-70.870859
01971,01970,Spatial join to ZCTA,42.524435,-70.870859
01982,01982,Zip Matches ZCTA,42.626223,-70.85723
01983,01983,Zip Matches ZCTA,42.641379,-70.94344
01984,01984,Zip Matches ZCTA,42.600633,-70.883303
01985,01985,Zip Matches ZCTA,42.799565,-70.964428
02018,02043,Spatial join to ZCTA,42.216098,-70.88127
02019,02019,Zip Matches ZCTA,42.076682,-71.47449
02020,02050,Spatial join to ZCTA,42.115139,-70.710331
02021,02021,Zip Matches ZCTA,42.175737,-71.125385
02025,02025,Zip Matches ZCTA,42.236444,-70.814309
02026,02026,Zip Matches ZCTA,42.246872,-71.179462
02027,02026,Spatial join to ZCTA,42.246872,-71.179462
02030,02030,Zip Matches ZCTA,42.23416,-71.291167
02032,02032,Zip Matches ZCTA,42.156882,-71.216187
02035,02035,Zip Matches ZCTA,42.061338,-71.245802
02038,02038,Zip Matches ZCTA,42.084858,-71.410571
02040,02066,Spatial join to ZCTA,42.202273,-70.758184
02041,02050,Spatial join to ZCTA,42.115139,-70.710331
02043,02043,Zip Matches ZCTA,42.216098,-70.88127
02044,02043,Spatial join to ZCTA,42.216098,-70.88127
02045,02045,Zip Matches ZCTA,42.292253,-70.923919
02047,02047,Zip Matches ZCTA,42.133914,-70.686037
02048,02048,Zip Matches ZCTA,42.017302,-71.21641
02050,02050,Zip Matches ZCTA,42.115139,-70.710331
02051,02050,Spatial join to ZCTA,42.115139,-70.710331
02052,02052,Zip Matches ZCTA,42.184599,-71.305307
02053,02053,Zip Matches ZCTA,42.156203,-71.430345
02054,02054,Zip Matches ZCTA,42.173103,-71.363756
02055,02066,Spatial join to ZCTA,42.202273,-70.758184
02056,02056,Zip Matches ZCTA,42.113664,-71.337555
02059,02050,Spatial join to ZCTA,42.115139,-70.710331
02060,02066,Spatial join to ZCTA,42.202273,-70.758184
02061,02061,Zip Matches ZCTA,42.164569,-70.818844
02062,02062,Zip Matches ZCTA,42.187364,-71.195971
02065,02050,Spatial join to ZCTA,42.115139,-70.710331
02066,02066,Zip Matches ZCTA,42.202273,-70.758184
02067,02067,Zip Matches ZCTA,42.1076,-71.181828
02070,02093,Spatial join to ZCTA,42.052671,-71.356858
02071,02071,Zip Matches ZCTA,42.103425,-71.273589
02072,02072,Zip Matches ZCTA,42.119006,-71.10365
02081,02081,Zip Matches ZCTA,42.14669,-71.270532
02090,02090,Zip Matches ZCTA,42.219645,-71.216768
02093,02093,Zip Matches ZCTA,42.052671,-71.356858
02108,02108,Zip Matches ZCTA,42.357757,-71.064897
02109,02109,Zip Matches ZCTA,42.367032,-71.050493
02110,02110,Zip Matches ZCTA,42.361962,-71.047846
02111,02111,Zip Matches ZCTA,42.350518,-71.059077
02112,02109,Spatial join to ZCTA,42.367032,-71.050493
02113,02113,Zip Matches ZCTA,42.365331,-71.055233
02114,02114,Zip Matches ZCTA,42.363174,-71.068646
02115,02115,Zip Matches ZCTA,42.337105,-71.105696
02116,02116,Zip Matches ZCTA,42.350579,-71.076397
02117,02116,Spatial join to ZCTA,42.350579,-71.076397
02118,02118,Zip Matches ZCTA,42.337582,-71.070482
02119,02119,Zip Matches ZCTA,42.324029,-71.085017
02120,02120,Zip Matches ZCTA,42.33209,-71.096545
02121,02121,Zip Matches ZCTA,42.306267,-71.085897
02122,02122,Zip Matches ZCTA,42.291413,-71.042158
02123,02115,Spatial join to ZCTA,42.337105,-71.105696
02124,02124,Zip Matches ZCTA,42.285805,-71.070571
02125,02125,Zip Matches ZCTA,42.315682,-71.055555
02126,02126,Zip Matches ZCTA,42.274227,-71.097423
02127,02127,Zip Matches ZCTA,42.334992,-71.039093
02128,02128,Zip Matches ZCTA,42.361203,-71.00705
02129,02129,Zip Matches ZCTA,42.379657,-71.061487
02130,02130,Zip Matches ZCTA,42.309174,-71.113835
02131,02131,Zip Matches ZCTA,42.284333,-71.126228
02132,02132,Zip Matches ZCTA,42.280455,-71.162017
02133,02108,Spatial join to ZCTA,42.357757,-71.064897
02134,02134,Zip Matches ZCTA,42.358016,-71.128608
02135,02135,Zip Matches ZCTA,42.349688,-71.153964
02136,02136,Zip Matches ZCTA,42.255083,-71.12922
02137,02136,Spatial join to ZCTA,42.255083,-71.12922
02138,02138,Zip Matches ZCTA,42.379637,-71.135152
02139,02139,Zip Matches ZCTA,42.362986,-71.103353
02140,02140,Zip Matches ZCTA,42.392157,-71.133996
02141,02141,Zip Matches ZCTA,42.3703,-71.08256
02142,02142,Zip Matches ZCTA,42.361471,-71.081994
02143,02143,Zip Matches ZCTA,42.381405,-71.096711
02144,02144,Zip Matches ZCTA,42.399655,-71.12255
02145,02145,Zip Matches ZCTA,42.391577,-71.08991
02148,02148,Zip Matches ZCTA,42.42938,-71.058706
02149,02149,Zip Matches ZCTA,42.405938,-71.054649
02150,02150,Zip Matches ZCTA,42.396824,-71.031348
02151,02151,Zip Matches ZCTA,42.41829,-71.001251
02152,02152,Zip Matches ZCTA,42.373055,-70.974807
02153,02155,Spatial join to ZCTA,42.42384,-71.107673
02155,02155,Zip Matches ZCTA,42.42384,-71.107673
02156,02155,Spatial join to ZCTA,42.42384,-71.107673
02163,02163,Zip Matches ZCTA,42.365915,-71.122177
02169,02169,Zip Matches ZCTA,42.248386,-71.002279
02170,02170,Zip Matches ZCTA,42.266415,-71.015576
02171,02171,Zip Matches ZCTA,42.293327,-71.018193
02176,02176,Zip Matches ZCTA,42.455723,-71.059019
02180,02180,Zip Matches ZCTA,42.474208,-71.097665
02184,02184,Zip Matches ZCTA,42.206188,-71.00232
02185,02184,Spatial join to ZCTA,42.206188,-71.00232
02186,02186,Zip Matches ZCTA,42.241557,-71.082432
02187,02186,Spatial join to ZCTA,42.241557,-71.082432
02188,02188,Zip Matches ZCTA,42.204579,-70.957753
02189,02189,Zip Matches ZCTA,42.209781,-70.928176
02190,02190,Zip Matches ZCTA,42.166731,-70.952363
02191,02191,Zip Matches ZCTA,42.243453,-70.942033
02196,02111,Spatial join to ZCTA,42.350518,-71.059077
02199,02199,Zip Matches ZCTA,42.347476,-71.082035
02201,02203,Spatial join to ZCTA,42.360588,-71.058737
02203,02203,Zip Matches ZCTA,42.360588,-71.058737
02204,02150,Spatial join to ZCTA,42.396824,-71.031348
02205,02111,Spatial join to ZCTA,42.350518,-71.059077
02206,02150,Spatial join to ZCTA,42.396824,-71.031348
02210,02210,Zip Matches ZCTA,42.347472,-71.039271
02211,02109,Spatial join to ZCTA,42.367032,-71.050493
02212,02109,Spatial join to ZCTA,42.367032,-71.050493
02215,02215,Zip Matches ZCTA,42.347635,-71.103082
02217,02116,Spatial join to ZCTA,42.350579,-71.076397
02222,02114,Spatial join to ZCTA,42.363174,-71.068646
02228,02128,Spatial join to ZCTA,42.361203,-71.00705
02238,02139,Spatial join to ZCTA,42.362986,-71.103353
02241,02110,Spatial join to ZCTA,42.361962,-71.047846
02266,02111,Spatial join to ZCTA,42.350518,-71.059077
02269,02169,Spatial join to ZCTA,42.248386,-71.002279
02283,02111,Spatial join to ZCTA,42.350518,-71.059077
02284,02111,Spatial join to ZCTA,42.350518,-71.059077
02293,02111,Spatial join to ZCTA,42.350518,-71.059077
02297,02111,Spatial join to ZCTA,42.350518,-71.059077
02298,02111,Spatial join to ZCTA,42.350518,-71.059077
02301,02301,Zip Matches ZCTA,42.078371,-71.042304
02302,02302,Zip Matches ZCTA,42.088907,-70.998375
02303,02302,Spatial join to ZCTA,42.088907,-70.998375
02304,02301,Spatial join to ZCTA,42.078371,-71.042304
02305,02301,Spatial join to ZCTA,42.078371,-71.042304
02322,02322,Zip Matches ZCTA,42.132461,-71.054013
02324,02324,Zip Matches ZCTA,41.972376,-70.978773
02325,02324,Spatial join to ZCTA,41.972376,-70.978773
02327,02359,Spatial join to ZCTA,42.067804,-70.805713
02330,02330,Zip Matches ZCTA,41.875179,-70.746715
02331,02332,Spatial join to ZCTA,42.044307,-70.706045
02332,02332,Zip Matches ZCTA,42.044307,-70.706045
02333,02333,Zip Matches ZCTA,42.037278,-70.940459
02334,02356,Spatial join to ZCTA,42.060532,-71.119676
02337,02333,Spatial join to ZCTA,42.037278,-70.940459
02338,02338,Zip Matches ZCTA,42.002634,-70.863706
02339,02339,Zip Matches ZCTA,42.122956,-70.85631
02340,02339,Spatial join to ZCTA,42.122956,-70.85631
02341,02341,Zip Matches ZCTA,42.050239,-70.867359
02343,02343,Zip Matches ZCTA,42.140346,-70.997861
02344,02346,Spatial join to ZCTA,41.878004,-70.869267
02345,02360,Spatial join to ZCTA,41.882062,-70.631289
02346,02346,Zip Matches ZCTA,41.878004,-70.869267
02347,02347,Zip Matches ZCTA,41.834412,-70.957166
02348,02347,Spatial join to ZCTA,41.834412,-70.957166
02349,02347,Spatial join to ZCTA,41.834412,-70.957166
02350,02341,Spatial join to ZCTA,42.050239,-70.867359
02351,02351,Zip Matches ZCTA,42.119967,-70.957211
02355,02330,Spatial join to ZCTA,41.875179,-70.746715
02356,02356,Zip Matches ZCTA,42.060532,-71.119676
02357,02357,Zip Matches ZCTA,42.054978,-71.080651
02358,02359,Spatial join to ZCTA,42.067804,-70.805713
02359,02359,Zip Matches ZCTA,42.067804,-70.805713
02360,02360,Zip Matches ZCTA,41.882062,-70.631289
02361,02360,Spatial join to ZCTA,41.882062,-70.631289
02362,02360,Spatial join to ZCTA,41.882062,-70.631289
02364,02364,Zip Matches ZCTA,41.987196,-70.741942
02366,02366,Zip matches ZCTA,41.850984,-70.654984
02367,02367,Zip Matches ZCTA,41.9591,-70.802753
02368,02368,Zip Matches ZCTA,42.176092,-71.052043
02370,02370,Zip Matches ZCTA,42.130399,-70.910615
02375,02375,Zip Matches ZCTA,42.005653,-71.078019
02379,02379,Zip Matches ZCTA,42.021617,-71.026717
02381,02360,Spatial join to ZCTA,41.882062,-70.631289
02382,02382,Zip Matches ZCTA,42.078974,-70.93939
02420,02420,Zip Matches ZCTA,42.457055,-71.215464
02421,02421,Zip Matches ZCTA,42.438547,-71.239573
02445,02445,Zip Matches ZCTA,42.325483,-71.135045
02446,02446,Zip Matches ZCTA,42.343499,-71.122244
02447,02445,Spatial join to ZCTA,42.325483,-71.135045
02451,02451,Zip Matches ZCTA,42.397825,-71.255701
02452,02452,Zip Matches ZCTA,42.392721,-71.213532
02453,02453,Zip Matches ZCTA,42.369542,-71.240513
02454,02451,Spatial join to ZCTA,42.397825,-71.255701
02455,02451,Spatial join to ZCTA,42.397825,-71.255701
02456,02472,Spatial join to ZCTA,42.369451,-71.177925
02457,02457,Zip matches ZCTA,42.299388,-71.274242
02458,02458,Zip Matches ZCTA,42.353585,-71.188192
02459,02459,Zip Matches ZCTA,42.314779,-71.192017
02460,02460,Zip Matches ZCTA,42.351824,-71.20849
02461,02461,Zip Matches ZCTA,42.317362,-71.206508
02462,02462,Zip Matches ZCTA,42.328708,-71.2559
02464,02464,Zip Matches ZCTA,42.312975,-71.218882
02465,02465,Zip Matches ZCTA,42.348912,-71.22633
02466,02466,Zip Matches ZCTA,42.344457,-71.248617
02467,02467,Zip Matches ZCTA,42.314321,-71.152778
02468,02468,Zip Matches ZCTA,42.328553,-71.22953
02471,02472,Spatial join to ZCTA,42.369451,-71.177925
02472,02472,Zip Matches ZCTA,42.369451,-71.177925
02474,02474,Zip Matches ZCTA,42.420949,-71.15637
02475,02476,Spatial join to ZCTA,42.415637,-71.17567
02476,02476,Zip Matches ZCTA,42.415637,-71.17567
02477,02472,Spatial join to ZCTA,42.369451,-71.177925
02478,02478,Zip Matches ZCTA,42.395317,-71.180284
02479,02478,Spatial join to ZCTA,42.395317,-71.180284
02481,02481,Zip Matches ZCTA,42.311947,-71.275517
02482,02482,Zip Matches ZCTA,42.293099,-71.298535
02492,02492,Zip Matches ZCTA,42.276029,-71.244543
02493,02493,Zip Matches ZCTA,42.360502,-71.303433
02494,02494,Zip Matches ZCTA,42.29949,-71.232519
02495,02458,Spatial join to ZCTA,42.353585,-71.188192
02532,02532,Zip Matches ZCTA,41.751759,-70.597552
02534,02534,Zip Matches ZCTA,41.668942,-70.619407
02535,02535,Zip Matches ZCTA,41.337961,-70.761674
02536,02536,Zip Matches ZCTA,41.596305,-70.567467
02537,02537,Zip Matches ZCTA,41.728421,-70.43581
02538,02538,Zip Matches ZCTA,41.777363,-70.642228
02539,02539,Zip Matches ZCTA,41.377655,-70.52208
02540,02540,Zip Matches ZCTA,41.573881,-70.632049
02541,02540,Spatial join to ZCTA,41.573881,-70.632049
02542,02542,Zip Matches ZCTA,41.707839,-70.54552
02543,02543,Zip Matches ZCTA,41.478974,-70.766911
02552,02535,Spatial join to ZCTA,41.337961,-70.761674
02553,02553,Zip matches ZCTA,41.712526,-70.620747
02554,02554,Zip Matches ZCTA,41.291072,-70.093329
02556,02556,Zip Matches ZCTA,41.639445,-70.624515
02557,02557,Zip Matches ZCTA,41.441713,-70.576143
02558,02558,Zip Matches ZCTA,41.745017,-70.653513
02559,02559,Zip Matches ZCTA,41.690243,-70.616283
02561,02561,Zip matches ZCTA,41.766737,-70.540595
02562,02562,Zip Matches ZCTA,41.787209,-70.526717
02563,02563,Zip Matches ZCTA,41.728137,-70.476549
02564,02564,Zip Matches ZCTA,41.271934,-69.984415
02568,02568,Zip Matches ZCTA,41.458608,-70.613479
02571,02571,Zip Matches ZCTA,41.761187,-70.695991
02574,02540,Spatial join to ZCTA,41.573881,-70.632049
02575,02575,Zip Matches ZCTA,41.400252,-70.656934
02576,02576,Zip Matches ZCTA,41.772221,-70.762948
02584,02584,Zip matches ZCTA,41.258845,-70.007333
02601,02601,Zip Matches ZCTA,41.657961,-70.298093
02630,02630,Zip Matches ZCTA,41.706756,-70.31249
02631,02631,Zip Matches ZCTA,41.747513,-70.066223
02632,02632,Zip Matches ZCTA,41.659097,-70.346877
02633,02633,Zip Matches ZCTA,41.689734,-69.972126
02634,02632,Spatial join to ZCTA,41.659097,-70.346877
02635,02635,Zip Matches ZCTA,41.624054,-70.439397
02637,02637,Zip Matches ZCTA,41.705726,-70.270928
02638,02638,Zip Matches ZCTA,41.730228,-70.197398
02639,02639,Zip Matches ZCTA,41.668067,-70.136979
02641,02641,Zip Matches ZCTA,41.751246,-70.153472
02642,02642,Zip Matches ZCTA,41.841331,-69.977436
02643,02643,Zip matches ZCTA,41.797777,-69.937327
02644,02644,Zip Matches ZCTA,41.683488,-70.510786
02645,02645,Zip Matches ZCTA,41.71105,-70.057613
02646,02646,Zip Matches ZCTA,41.670596,-70.071449
02647,02647,Zip Matches ZCTA,41.630127,-70.310144
02648,02648,Zip Matches ZCTA,41.670946,-70.41537
02649,02649,Zip Matches ZCTA,41.616801,-70.490097
02650,02650,Zip Matches ZCTA,41.701947,-69.961375
02651,02651,Zip matches ZCTA,41.875047,-70.003438
02652,02652,Zip Matches ZCTA,42.049534,-70.094987
02653,02653,Zip Matches ZCTA,41.769125,-69.97358
02655,02655,Zip Matches ZCTA,41.627984,-70.392013
02657,02657,Zip Matches ZCTA,42.059829,-70.200407
02659,02659,Zip Matches ZCTA,41.681465,-70.023537
02660,02660,Zip Matches ZCTA,41.707699,-70.15856
02661,02645,Spatial join to ZCTA,41.71105,-70.057613
02662,02653,Spatial join to ZCTA,41.769125,-69.97358
02663,02663,Zip Matches ZCTA,41.894444,-70.01218
02664,02664,Zip Matches ZCTA,41.674727,-70.195648
02666,02666,Zip Matches ZCTA,41.99078,-70.045714
02667,02667,Zip Matches ZCTA,41.921997,-70.023356
02668,02668,Zip Matches ZCTA,41.716208,-70.363097
02669,02669,Zip Matches ZCTA,41.66668,-69.989694
02670,02670,Zip Matches ZCTA,41.660103,-70.170681
02671,02671,Zip Matches ZCTA,41.670839,-70.1134
02672,02672,Zip matches ZCTA,41.6357,-70.313634
02673,02673,Zip Matches ZCTA,41.655712,-70.247044
02675,02675,Zip Matches ZCTA,41.704155,-70.231801
02702,02702,Zip Matches ZCTA,41.785113,-71.059047
02703,02703,Zip Matches ZCTA,41.931653,-71.294503
02712,02766,Spatial join to ZCTA,41.965341,-71.18178
02713,02713,Zip Matches ZCTA,41.441295,-70.902217
02714,02748,Spatial join to ZCTA,41.553084,-70.971453
02715,02715,Zip Matches ZCTA,41.805704,-71.157659
02717,02717,Zip Matches ZCTA,41.760108,-70.972874
02718,02718,Zip Matches ZCTA,41.862486,-71.01169
02719,02719,Zip Matches ZCTA,41.633619,-70.871306
02720,02720,Zip Matches ZCTA,41.72505,-71.121329
02721,02721,Zip Matches ZCTA,41.675125,-71.148281
02722,02720,Spatial join to ZCTA,41.72505,-71.121329
02723,02723,Zip Matches ZCTA,41.692705,-71.129726
02724,02724,Zip Matches ZCTA,41.683936,-71.1775
02725,02725,Zip Matches ZCTA,41.720043,-71.188272
02726,02726,Zip Matches ZCTA,41.7597,-71.144592
02738,02738,Zip Matches ZCTA,41.704138,-70.752225
02739,02739,Zip Matches ZCTA,41.665794,-70.814531
02740,02740,Zip Matches ZCTA,41.637485,-70.938265
02741,02740,Spatial join to ZCTA,41.637485,-70.938265
02742,02740,Spatial join to ZCTA,41.637485,-70.938265
02743,02743,Zip Matches ZCTA,41.718217,-70.901151
02744,02744,Zip Matches ZCTA,41.606252,-70.913632
02745,02745,Zip Matches ZCTA,41.700737,-70.950546
02746,02746,Zip Matches ZCTA,41.660995,-70.940137
02747,02747,Zip Matches ZCTA,41.664711,-71.015699
02748,02748,Zip Matches ZCTA,41.553084,-70.971453
02760,02760,Zip Matches ZCTA,41.972509,-71.334397
02761,02760,Spatial join to ZCTA,41.972509,-71.334397
02762,02762,Zip Matches ZCTA,42.012797,-71.336578
02763,02763,Zip Matches ZCTA,41.966866,-71.308574
02764,02764,Zip Matches ZCTA,41.851929,-71.153598
02766,02766,Zip Matches ZCTA,41.965341,-71.18178
02767,02767,Zip Matches ZCTA,41.940996,-71.048499
02768,02767,Spatial join to ZCTA,41.940996,-71.048499
02769,02769,Zip Matches ZCTA,41.846878,-71.24487
02770,02770,Zip Matches ZCTA,41.760864,-70.838956
02771,02771,Zip Matches ZCTA,41.839798,-71.318047
02777,02777,Zip Matches ZCTA,41.758163,-71.214181
02779,02779,Zip Matches ZCTA,41.838061,-71.077615
02780,02780,Zip Matches ZCTA,41.909112,-71.118346
02783,02379,Spatial join to ZCTA,42.021617,-71.026717
02790,02790,Zip Matches ZCTA,41.599176,-71.082371
02791,02791,Zip Matches ZCTA,41.528538,-71.078091
02801,02837,Spatial join to ZCTA,41.518769,-71.167247
02802,02802,Zip Matches ZCTA,41.95213,-71.456233
02804,02804,Zip Matches ZCTA,41.434772,-71.769527
02806,02806,Zip Matches ZCTA,41.734753,-71.319732
02807,02807,Zip Matches ZCTA,41.176815,-71.577085
02808,02808,Zip Matches ZCTA,41.408251,-71.749674
02809,02809,Zip Matches ZCTA,41.67573,-71.273331
02812,02812,Zip Matches ZCTA,41.478948,-71.652334
02813,02813,Zip Matches ZCTA,41.394216,-71.669822
02814,02814,Zip Matches ZCTA,41.895948,-71.700406
